performance_tier,network_bandwidth,client_name,i_reliability,i_performance_factor,cpu,ram,expected_execution_time,data_ratio,discrepancy_level
2,25.23,immense-gizmo,0.05428,0.91,8,32,80,0.0002618728632748,0.23716128887831897
0,24.0,freezing-courtyard,0.06236,1.06,16,64,40,0.0003960244994148,0.393051983790985
1,26.37,vain-interface,0.34719,1.28,4,16,160,0.0002683032722799,0.481002575279653
2,23.88,internal-voltage,0.04432,1.2,8,32,80,0.0003769550106412,0.39712189697585376
2,14.92,nutritious-trough,0.04705,1.04,8,32,80,1.286081801011215e-05,0.2179116493795891
2,24.62,salmon-binary,0.00345,1.18,8,32,80,0.0002554424542698,0.47723319058984787
1,0.0,tall-coriander,0.04801,1.16,4,16,160,0.0002044426587124,0.5223319099736992
0,15.16,sluggish-siding,0.00275,1.27,16,64,40,0.0003257334768423,0.4066362924664105
2,0.0,composite-upload,0.18127,0.92,8,32,80,0.0003895940904097,0.2689353756370313
0,1.4,vintage-yogurt,0.01127,1.09,16,64,40,0.000357663783626,0.3652841303586172
2,31.35,generative-rise,0.02737,1.12,8,32,80,0.000140582045145,0.2898665870037131
0,23.82,covering-margin,0.10077,1.01,16,64,40,1.286081801011215e-05,0.35686221578884525
2,3.21,rigid-sky,0.07549,0.93,8,32,80,2.57216360202243e-05,0.46563884116670606
2,26.83,complete-aroma,0.00502,1.08,8,32,80,0.0001215125563714,0.198131447738381
2,21.25,tattered-fencing,0.37191,0.98,8,32,80,0.000140582045145,0.48262914840416354
2,18.86,largo-fossil,0.45673,0.61,8,32,80,0.0001150821473663,0.26409960933845983
2,37.67,immature-font,0.15415,0.67,8,32,80,0.000223512147486,0.3418816608150389
1,19.05,blazing-material,0.02332,0.96,4,16,160,0.000357663783626,0.49433592873132204
0,0.0,ivory-bar,0.03822,1.34,16,64,40,0.0004024549084198,0.22449998854478764
0,26.41,merry-feist,0.1571,1.28,16,64,40,0.0001596515339186,0.5512486978534674
2,19.52,express-tower,0.04874,0.97,8,32,80,0.0004024549084198,0.2913429095441079
0,11.68,sparse-lens,0.38877,0.52,16,64,40,0.0003002335790636,0.37435859483631534
1,1.55,courtly-bandit,0.23062,1.19,4,16,160,4.479112479383887e-05,0.3809692911981432
2,28.94,convex-gable,0.02863,1.25,8,32,80,0.0002618728632748,0.36883876606848776
0,10.16,boxy-analog,0.03077,0.83,16,64,40,0.0003960244994148,0.45719365661833433
2,23.79,nondeterministic-electricity,0.0498,1.13,8,32,80,0.0001660819429236,0.44722371201229133
2,23.53,random-beat,0.29635,1.24,8,32,80,5.765194280395102e-05,0.5961208092038262
1,18.74,burning-chit,0.00512,1.16,4,16,160,0.0001534428631551,0.32246467701051823
2,29.89,crimson-profile,0.05351,0.72,8,32,80,5.122153379889495e-05,0.281432550198791
0,11.88,concave-particle,0.03647,0.92,16,64,40,4.479112479383887e-05,0.33575117476237065
2,8.92,cruel-gold,0.03629,0.98,8,32,80,1.286081801011215e-05,0.36842492437051527
1,7.29,simple-avenue,0.02829,0.82,4,16,160,0.0004024549084198,0.3197397565738955
0,23.84,minty-mileage,0.03654,0.51,16,64,40,2.57216360202243e-05,0.3984685830222329
2,12.7,grim-pilot,0.02755,1.17,8,32,80,0.0004024549084198,0.2380002846105998
1,17.62,chartreuse-outboard,0.00096,1.04,4,16,160,1.9291227015168225e-05,0.4302473963265501
0,28.25,beveled-swift,0.20517,0.72,16,64,40,5.765194280395102e-05,0.46441718431419676
1,7.64,neat-wasabi,0.00223,1.35,4,16,160,1.286081801011215e-05,0.48241104688858527
0,49.35,inverted-duck,0.04242,1.13,16,64,40,1.9291227015168225e-05,0.42360759318162383
2,22.81,frosty-cell,0.17358,0.98,8,32,80,0.0001660819429236,0.6676443307197726
0,25.32,green-printer,0.34162,0.91,16,64,40,0.0003960244994148,0.382024102530301
2,20.24,felt-image,0.09844,1.17,8,32,80,3.193030678372672e-05,0.3304751302163907
2,9.73,energetic-lamp,0.19121,0.74,8,32,80,0.0003640941926311,0.33603153773297345
1,28.0,neat-salmon,0.29877,0.38,4,16,160,0.0002747336812849,0.4387165628933819
1,15.11,radioactive-peach,0.18331,0.77,4,16,160,1.286081801011215e-05,0.308557341581689
0,22.89,lenient-sonata,0.1126,1.14,16,64,40,0.0004024549084198,0.3187142249838361
2,19.47,metallic-dessert,0.21557,1.02,8,32,80,0.000223512147486,0.5412379686401201
2,31.71,bordeaux-width,0.03673,0.89,8,32,80,0.0001277212271349,0.42315411253211455
2,29.94,asphalt-agent,0.13489,0.8,8,32,80,0.0002173034767225,0.4852872180933701
2,25.64,legato-duplet,0.12131,0.99,8,32,80,0.0003960244994148,0.6250876762923988
1,28.17,blistering-muffler,0.2849,1.2,4,16,160,0.0003960244994148,0.5548026621152616
1,8.14,blazing-circuit,0.10257,0.78,4,16,160,0.0003321638858473,0.36807402538438877
1,20.71,chilly-bastion,0.22545,1.01,4,16,160,0.0003512333746209,0.4870675532636326
2,21.89,internal-bulldozer,0.05375,0.97,8,32,80,5.765194280395102e-05,0.43975644853663115
1,31.17,watery-accuracy,0.14519,0.75,4,16,160,0.0002428033745012,0.47437270467582315
0,20.29,spicy-binary,0.03589,0.75,16,64,40,0.0002747336812849,0.23006923651263506
0,45.81,witty-script,0.41326,1.22,16,64,40,0.0004024549084198,0.3461354731488797
2,8.61,flat-frequency,0.05955,0.89,8,32,80,0.0001022213293562,0.34695974083073
1,25.5,modern-gazebo,0.03459,0.73,4,16,160,0.0003960244994148,0.2765970673535163
2,33.79,matte-alignment,0.29013,0.94,8,32,80,0.0003321638858473,0.25340387002562087
0,19.78,prepared-skyway,0.01907,0.7,16,64,40,0.0003895940904097,0.4697473218070609
2,14.21,blazing-wasabi,0.09452,0.76,8,32,80,0.0001789427609338,0.5292529273688655
1,41.5,plain-cove,0.08702,1.05,4,16,160,8.958224958767774e-05,0.3455705545424018
1,20.46,pallid-semaphore,0.06754,1.07,4,16,160,1.9291227015168225e-05,0.5250629713579814
2,22.79,legato-fruit,0.18689,1.08,8,32,80,0.0001725123519287,0.4518907563464089
2,29.08,plain-factorial,0.05583,1.01,8,32,80,2.57216360202243e-05,0.2846393875738656
1,28.57,savory-burl,0.18758,1.28,4,16,160,0.0002363729654961,0.32014270033387354
2,20.24,arctic-driver,0.02012,1.03,8,32,80,5.122153379889495e-05,0.3932476387162267
0,25.68,uniform-shore,0.03264,1.1,16,64,40,0.0003769550106412,0.48713427478622073
1,36.79,blocking-matrix,0.19393,1.15,4,16,160,1.286081801011215e-05,0.4423792388812368
0,29.14,humane-garlic,0.06359,1.39,16,64,40,4.479112479383887e-05,0.45579265894864696
2,10.75,steel-epoch,0.07061,1.19,8,32,80,0.0002299425564911,0.3667441107910713
1,23.42,stone-piccolo,0.06963,1.02,4,16,160,0.0001660819429236,0.3276301289743097
1,4.32,rich-continent,0.07826,1.09,4,16,160,0.0003450247038574,0.29880255511111387
0,8.06,electric-osprey,0.08681,0.69,16,64,40,1.286081801011215e-05,0.5451755848806785
2,25.79,immature-human,0.00181,0.73,8,32,80,1.286081801011215e-05,0.3630591782049294
2,16.65,shiny-align,0.0568,1.14,8,32,80,0.0003960244994148,0.25898623815229993
1,26.5,devout-rest,0.16575,1.2,4,16,160,1.286081801011215e-05,0.3312495810252458
0,22.55,flashed-jamb,0.32087,0.91,16,64,40,0.0002363729654961,0.3385402153073911
1,18.47,ragged-niche,0.38692,0.85,4,16,160,0.0002873727610535,0.31310471676312807
2,21.09,large-pigment,0.09462,0.79,8,32,80,0.0003960244994148,0.33653118820545463
2,20.42,exothermic-mastic,0.0219,1.14,8,32,80,1.286081801011215e-05,0.2805561818038764
2,30.22,mad-liquor,0.06179,1.0,8,32,80,0.0001660819429236,0.31606183079328454
0,12.8,rectilinear-penny,0.0033,0.78,16,64,40,0.00028116409029,0.505122335399146
0,22.21,inventive-nut,0.00029,0.66,16,64,40,0.0002938031700585,0.3347551853796619
0,24.44,undecidable-designer,0.06696,0.96,16,64,40,0.0003831636814047,0.34907078340423214
2,21.72,plain-cone,0.0466,0.96,8,32,80,0.0002492337835063,0.2749435498803918
0,25.05,icy-trie,0.03345,0.63,16,64,40,0.0002428033745012,0.3012561751697426
1,19.42,meek-velocity,0.02836,1.01,4,16,160,3.193030678372672e-05,0.39072955564583417
2,12.16,collinear-arcade,0.09798,1.06,8,32,80,0.0001086517383612,0.36517094891126173
0,12.59,shabby-electrolysis,0.0885,1.2,16,64,40,8.315184058262166e-05,0.3654915598430261
0,37.33,urbane-oriental,0.03335,1.18,16,64,40,1.9291227015168225e-05,0.5089252932621371
1,25.25,shrewd-pile,0.03257,1.38,4,16,160,0.0003066639880687,0.2753831532248951
2,39.87,soluble-serval,0.00563,1.2,8,32,80,0.0001853731699388,0.4870216787212418
0,28.71,cool-automaton,0.13045,1.14,16,64,40,0.000140582045145,0.32839564095224566
1,30.7,sad-page,0.13798,1.16,4,16,160,0.0003385942948524,0.37472736991867667
1,13.82,shiny-fluid,0.01,0.78,4,16,160,0.0003321638858473,0.295129623010038
1,28.2,paper-circuit,0.15871,1.18,4,16,160,0.0002683032722799,0.25837093487350155
0,9.39,urbane-strip,0.10869,1.12,16,64,40,0.0003831636814047,0.2623490425072498
0,20.65,several-pier,0.24371,1.33,16,64,40,0.0003960244994148,0.31248944601264234
1,12.75,buoyant-operator,0.00315,1.05,4,16,160,0.0003321638858473,0.3467578263203844
1,17.86,bronze-radius,0.23463,0.76,4,16,160,0.0002618728632748,0.6170437392752607
1,0.0,best-cornice,0.05545,1.02,4,16,160,0.000140582045145,0.2937415919365135
1,10.32,internal-petal,0.04117,0.84,4,16,160,0.0003895940904097,0.29121556591533243
2,15.36,coped-helm,0.25997,0.51,8,32,80,0.0003385942948524,0.2633720291018971
0,11.69,sparse-volley,0.06919,1.08,16,64,40,3.193030678372672e-05,0.29318634718469155
0,33.83,indigo-reservoir,0.14338,1.09,16,64,40,0.0001789427609338,0.34278501940135114
2,17.81,distinct-parapet,0.03833,1.04,8,32,80,8.958224958767774e-05,0.4463347896781612
1,27.85,sophisticated-flora,0.06351,0.76,4,16,160,0.0003130943970737,0.5551181225515986
2,47.79,laminated-lamb,0.01551,1.13,8,32,80,1.9291227015168225e-05,0.32817995562796076
2,22.45,threadbare-iteration,0.05753,1.52,8,32,80,0.0002873727610535,0.3685518066424965
0,32.82,offline-inflation,0.0517,0.85,16,64,40,8.315184058262166e-05,0.301884013689218
0,18.93,soft-audit,0.06156,1.15,16,64,40,0.0003895940904097,0.26247747787991993
2,23.34,sienna-sonar,0.09369,0.98,8,32,80,0.0002492337835063,0.31589469247968
2,14.57,tough-work,0.04257,1.25,8,32,80,0.0002618728632748,0.22238908142176275
2,16.4,global-firmware,0.16853,0.98,8,32,80,0.0004024549084198,0.34916220308958257
0,21.02,glad-shoot,0.04493,1.01,16,64,40,0.0002938031700585,0.2963894548009458
1,18.34,inventive-exposure,0.07054,1.24,4,16,160,5.122153379889495e-05,0.26348516558484086
2,19.95,jellied-wave,0.05778,1.06,8,32,80,0.0003960244994148,0.3347278407110243
2,20.14,impulsive-mandrill,0.10788,1.0,8,32,80,0.0001596515339186,0.5078389717150973
1,24.61,eager-convection,0.12472,1.2,4,16,160,2.57216360202243e-05,0.41562007848844323
1,20.44,aged-touch,0.01463,0.91,4,16,160,0.0003450247038574,0.2800671331500949
0,33.18,another-crumble,0.0482,0.8,16,64,40,0.0004024549084198,0.2585608236690425
0,25.07,insulated-fort,0.12077,0.58,16,64,40,1.9291227015168225e-05,0.36002743743350923
1,21.82,asphalt-nosing,0.00536,1.1,4,16,160,0.0001086517383612,0.257228139443067
1,1.41,yummy-ident,0.05315,0.91,4,16,160,0.0002363729654961,0.2773508146143428
0,27.57,muffled-parody,0.00995,0.96,16,64,40,0.0003450247038574,0.5190331673065485
2,18.86,distinct-outline,0.01174,1.24,8,32,80,5.122153379889495e-05,0.4200302892073942
1,34.04,toasted-copyright,0.06479,1.25,4,16,160,0.0003831636814047,0.4422849823742683
0,19.25,inscribed-viola,0.02424,1.13,16,64,40,0.0003193030678372,0.17577464105712537
2,12.83,radiant-brig,0.12662,1.06,8,32,80,9.579092035118016e-05,0.3241231018837848
2,13.37,cheerful-turret,0.12839,0.82,8,32,80,0.0003002335790636,0.4839650447279755
0,10.38,stubborn-lane,0.5428,1.08,16,64,40,0.000140582045145,0.2752548050881474
1,26.75,frosty-crocodile,0.15555,1.02,4,16,160,6.386061356745344e-05,0.32661976513844815
0,14.75,stable-cedar,0.0918,1.11,16,64,40,0.0004024549084198,0.2880180048164795
0,26.77,snowy-citadel,0.0011,0.96,16,64,40,1.286081801011215e-05,0.3720176715526008
0,41.78,sweet-tangerine,0.18583,0.63,16,64,40,0.0004024549084198,0.29774518012584783
2,14.73,scared-container,0.18901,0.82,8,32,80,0.0003769550106412,0.3196992525388388
0,20.77,customer-petal,0.03092,1.0,16,64,40,2.57216360202243e-05,0.18493873272389388
0,18.28,acyclic-withdrawal,0.07555,1.4,16,64,40,0.0001022213293562,0.30876115946787847
0,19.42,tart-spruce,0.01058,1.13,16,64,40,0.00014701245415,0.553269960771626
0,6.61,antique-continent,0.02112,0.94,16,64,40,0.0001789427609338,0.27119199464395227
2,6.76,rowdy-skillet,0.01919,0.99,8,32,80,0.00014701245415,0.2824158539824536
1,27.82,steel-pistol,0.10231,1.01,4,16,160,0.0004024549084198,0.3187790424979445
2,15.17,compact-zoning,0.279,0.77,8,32,80,0.0003640941926311,0.3440591473587905
0,51.5,toasted-factorial,0.03363,0.96,16,64,40,1.286081801011215e-05,0.3386038664878248
1,1.7,threaded-saturation,0.02423,0.9,4,16,160,0.0003450247038574,0.4069315707459639
0,17.01,nearest-hadron,0.07093,0.66,16,64,40,8.958224958767774e-05,0.47305576064142024
0,15.79,pale-loch,0.00824,0.93,16,64,40,0.0002428033745012,0.34723330711002015
1,24.15,numerous-barrage,0.1447,0.86,4,16,160,1.9291227015168225e-05,0.2941516095799375
2,17.06,sugary-rabbit,0.16123,1.09,8,32,80,0.0003769550106412,0.3382242639687245
2,28.82,nutty-barrier,0.20586,1.05,8,32,80,0.0001915818407023,0.2843182034812284
1,27.91,tough-glacier,0.41494,1.03,4,16,160,5.122153379889495e-05,0.5292148962356747
1,31.0,adventurous-weapon,0.057,1.01,4,16,160,5.122153379889495e-05,0.5964246134577795
0,0.0,messy-stadium,0.22783,0.81,16,64,40,0.00014701245415,0.27575283904464365
0,30.74,camel-report,0.01065,1.21,16,64,40,0.00028116409029,0.3023993516876291
0,23.3,rude-dormer,0.19829,0.97,16,64,40,3.83607157887828e-05,0.4188850310356972
1,14.89,wan-sap,0.11607,1.3,4,16,160,0.0003705246016361,0.39213054356664173
2,16.18,achromatic-radian,0.00902,0.42,8,32,80,0.000140582045145,0.2174487996488711
2,0.0,excited-detail,0.19889,0.66,8,32,80,0.0003769550106412,0.43129617915590673
2,11.61,clear-bison,0.19462,1.22,8,32,80,7.67214315775656e-05,0.32203025617843256
1,11.22,juicy-sandwich,0.02023,1.04,4,16,160,0.0001725123519287,0.28142687367099467
2,23.58,affable-havarti,0.04757,1.01,8,32,80,0.000223512147486,0.28192333918346457
0,11.41,greedy-yogurt,0.35754,0.72,16,64,40,0.0001980122497074,0.44582728615536715
0,15.22,hot-checkout,0.0208,0.78,16,64,40,1.9291227015168225e-05,0.32589019969320726
0,25.13,muffled-action,0.05337,1.48,16,64,40,0.0002173034767225,0.5278286919997253
1,22.33,tranquil-sub,0.0087,1.08,4,16,160,0.0001725123519287,0.3806134711766551
2,22.63,golden-touch,0.0392,1.11,8,32,80,0.000140582045145,0.4376032730049238
0,20.97,regional-marker,0.16557,1.1,16,64,40,0.0001022213293562,0.2210798425216597
0,13.38,simple-dormer,0.30089,0.74,16,64,40,8.958224958767774e-05,0.32811604066978073
1,11.38,human-enfilade,0.01936,1.44,4,16,160,1.286081801011215e-05,0.44259247851117356
1,12.43,horizontal-step,0.00181,1.52,4,16,160,0.000357663783626,0.2098348415614538
0,27.57,coped-method,0.06415,1.08,16,64,40,0.0003193030678372,0.3283039672997437
1,33.63,quadratic-rake,0.05366,1.22,4,16,160,0.0003895940904097,0.43008740325295786
2,23.26,lenient-crate,0.03773,0.9,8,32,80,0.0003960244994148,0.5333974324198105
0,46.35,adiabatic-breakout,0.04644,1.19,16,64,40,0.0001534428631551,0.43722380921224124
2,20.65,national-humvee,0.00401,0.95,8,32,80,1.286081801011215e-05,0.27598273314798033
2,0.0,damaged-sauvignon,0.02713,1.08,8,32,80,0.0003066639880687,0.3667743174219175
1,16.22,strong-product,0.06486,1.08,4,16,160,8.958224958767774e-05,0.35014714155211524
0,14.55,global-titanium,0.16453,1.38,16,64,40,0.0003321638858473,0.31193069504671417
1,16.09,acyclic-square,0.17375,1.28,4,16,160,1.286081801011215e-05,0.32282787239148675
0,8.8,respectful-satchel,0.11052,0.8,16,64,40,0.0002747336812849,0.4107448231833452
1,26.59,friendly-casket,0.25325,0.59,4,16,160,7.029102257250952e-05,0.4794176852970176
0,6.92,chilly-beta,0.11819,0.98,16,64,40,0.0004024549084198,0.35331800068604285
1,29.47,chief-mainmast,0.03671,1.04,4,16,160,0.0002683032722799,0.2860783438431262
2,8.15,oriented-fencing,0.09687,1.11,8,32,80,0.0001022213293562,0.47570182241790604
0,18.02,current-strain,0.04257,1.11,16,64,40,0.0001150821473663,0.3223637343607292
0,34.22,tiny-car,0.13143,0.8,16,64,40,0.0001086517383612,0.3315433267730481
0,21.61,coffee-gulf,0.33709,1.09,16,64,40,0.0002683032722799,0.6022323710584573
2,19.07,syrupy-bright,0.15798,0.93,8,32,80,0.000140582045145,0.35305980485796346
1,21.36,ragged-manifold,0.22484,1.05,4,16,160,0.0003512333746209,0.4081252899190061
1,34.16,threadbare-backburner,0.22492,0.95,4,16,160,0.0002554424542698,0.2790615098299576
0,9.3,obnoxious-ayu,0.10105,1.08,16,64,40,0.000223512147486,0.2967303121531469
1,9.01,allegro-coffer,0.0398,0.78,4,16,160,3.193030678372672e-05,0.39916787125043673
1,11.52,atomic-transmitter,0.02698,1.04,4,16,160,0.0002044426587124,0.2578142431606108
1,17.85,kinetic-cricket,0.03764,1.12,4,16,160,0.0003895940904097,0.3273160214723844
2,10.37,antique-caption,0.02997,0.91,8,32,80,0.0003130943970737,0.4472571234413412
2,26.49,descent-neutron,0.01279,1.29,8,32,80,1.286081801011215e-05,0.42824182278051354
1,16.03,amiable-tray,0.19574,0.81,4,16,160,0.0003705246016361,0.41099477369082493
2,23.81,emerald-twitch,0.40351,1.36,8,32,80,0.0004024549084198,0.4122756285944084
0,20.82,warm-snipe,0.07026,0.96,16,64,40,0.0001980122497074,0.39745648212619
2,37.97,matching-model,0.09463,0.8,8,32,80,0.0003895940904097,0.46004611603620194
2,19.77,neat-echo,0.41169,0.85,8,32,80,0.0001660819429236,0.32892995862679664
1,56.06,spicy-tincan,0.01506,1.03,4,16,160,0.0002492337835063,0.4148519813327087
2,13.54,grouchy-scale,0.05923,0.88,8,32,80,0.0001725123519287,0.6523862190751742
0,31.53,resultant-pica,0.10675,1.32,16,64,40,0.000140582045145,0.4346076304466358
0,22.88,quadratic-remote,0.04883,0.91,16,64,40,0.0003831636814047,0.45334766664408643
2,14.03,great-moscato,0.16181,0.88,8,32,80,0.000140582045145,0.27241308684592724
2,25.03,undecidable-gallery,0.05002,0.85,8,32,80,0.0003705246016361,0.24402066952167034
0,27.84,pure-torus,0.09287,1.11,16,64,40,1.286081801011215e-05,0.3357832174705602
1,21.25,nimble-concrete,0.00809,0.89,4,16,160,6.386061356745344e-05,0.28768131830806665
1,29.69,rounded-can,0.04215,0.92,4,16,160,0.0004024549084198,0.6157714221648772
0,22.77,burning-contrast,0.08456,0.97,16,64,40,0.0003512333746209,0.32066662846192534
2,28.01,gentle-hoops,0.04059,0.93,8,32,80,0.0003066639880687,0.4541189702413779
2,21.37,simple-product,0.0665,0.97,8,32,80,0.0002554424542698,0.2909894171135154
1,18.91,antique-bow,0.31379,0.57,4,16,160,0.0001853731699388,0.5708370786438404
0,35.52,bitter-compressor,0.0749,1.04,16,64,40,0.0004024549084198,0.4198804853213353
2,3.64,corn-trough,0.00375,0.92,8,32,80,0.0002173034767225,0.5532830631932468
2,16.68,factorial-space,0.07121,0.92,8,32,80,0.0001596515339186,0.3528328509053346
2,26.96,big-vector,0.2679,0.81,8,32,80,0.0003193030678372,0.40053734569469684
1,26.49,mode-plateau,0.07852,1.22,4,16,160,0.0001789427609338,0.354586171211643
1,29.15,descent-dormitory,0.01824,0.93,4,16,160,9.579092035118016e-05,0.29200456493122523
2,11.93,sparse-plate,0.25906,1.02,8,32,80,0.0001660819429236,0.3986358730407429
0,16.36,cold-truck,0.05348,1.04,16,64,40,3.83607157887828e-05,0.5677866537153712
2,31.35,planar-particle,0.02416,1.14,8,32,80,0.0003769550106412,0.32717060862379616
1,31.26,buoyant-quark,0.05662,1.02,4,16,160,5.122153379889495e-05,0.559871023878103
1,21.06,proper-gain,0.03495,1.02,4,16,160,1.9291227015168225e-05,0.4996747468620162
1,25.78,pounded-armament,0.15719,1.17,4,16,160,5.122153379889495e-05,0.3749001542196091
2,17.11,isochoric-thrush,0.02007,1.06,8,32,80,1.286081801011215e-05,0.41066558813072357
0,11.64,avocado-energy,0.12566,0.76,16,64,40,2.57216360202243e-05,0.3074275750688928
0,10.67,tan-pigment,0.0085,0.86,16,64,40,0.0003960244994148,0.25585617446238135
2,6.14,creative-manor,0.06108,1.11,8,32,80,0.0002173034767225,0.4111851334950821
1,4.22,forward-pitch,0.07872,0.98,4,16,160,0.0004024549084198,0.28241860006350966
0,21.75,reduced-muntin,0.12467,0.69,16,64,40,0.0004024549084198,0.6609411800163906
2,43.78,exhaustive-bracket,0.26207,1.17,8,32,80,0.0002299425564911,0.3970659992815688
1,21.31,watery-ampere,0.09372,0.98,4,16,160,0.0001022213293562,0.38535804233053644
1,28.0,grilled-balance,0.07706,1.11,4,16,160,0.0001341516361399,0.3643726877239387
0,12.66,hoary-canal,0.36079,0.88,16,64,40,0.00014701245415,0.3274775691651439
1,30.09,icy-weapon,0.00291,0.86,4,16,160,0.0002299425564911,0.39125412472570026
2,20.5,mild-javelin,0.1111,1.28,8,32,80,0.0003705246016361,0.4029821140331621
1,19.65,burning-voile,0.19707,0.94,4,16,160,1.286081801011215e-05,0.3328710527024351
1,28.36,regional-foremast,0.00503,1.32,4,16,160,0.0003705246016361,0.24806368251041627
2,30.73,cream-element,0.21268,1.2,8,32,80,1.286081801011215e-05,0.2701080469959078
1,2.13,unproductive-ensemble,0.00702,0.85,4,16,160,0.0003831636814047,0.30959618001735983
0,44.94,calm-pixel,0.25248,0.95,16,64,40,0.00014701245415,0.29788541161587107
1,17.71,gourmet-exercise,0.07904,1.04,4,16,160,0.0003385942948524,0.1948839808455526
2,44.32,annoying-concentration,0.08691,0.99,8,32,80,0.0003321638858473,0.2991821014008301
2,26.21,dry-character,0.05654,0.98,8,32,80,0.0002108730677175,0.3917122419022844
0,26.54,oriented-inventory,0.00156,1.02,16,64,40,2.57216360202243e-05,0.21830545651454417
1,20.47,abstract-paint,0.01539,0.81,4,16,160,0.0001660819429236,0.6897777161950079
0,24.44,naive-adapter,0.04472,1.16,16,64,40,0.0003066639880687,0.4388907313600409
1,34.91,clean-italic,0.4163,0.81,4,16,160,8.958224958767774e-05,0.35954621811807563
1,32.31,central-sub,0.03732,1.03,4,16,160,0.0003640941926311,0.2663204181143336
2,11.39,roaring-supervisor,0.02052,0.97,8,32,80,0.0001277212271349,0.5168929843956811
2,20.99,pounded-weapon,0.05253,1.15,8,32,80,5.122153379889495e-05,0.39051986512566456
2,21.03,coped-chain,0.12401,0.73,8,32,80,3.83607157887828e-05,0.546579044169979
0,16.58,interior-frequency,0.09485,0.87,16,64,40,0.0002428033745012,0.4409922138822097
1,41.71,molto-grid,0.0052,1.44,4,16,160,1.286081801011215e-05,0.21936907346781367
1,5.55,steamed-bucket,0.12519,1.58,4,16,160,1.286081801011215e-05,0.24822210671613734
0,27.11,lazy-truck,0.02414,0.59,16,64,40,4.479112479383887e-05,0.3185944334756428
0,18.82,mashed-chrome,0.10959,0.92,16,64,40,6.386061356745344e-05,0.4370649479975824
1,18.18,pink-transfer,0.28143,0.8,4,16,160,0.0003450247038574,0.7694125698355471
1,31.01,full-fern,0.0382,1.36,4,16,160,0.0002428033745012,0.38985179344091897
1,11.74,primary-church,0.09522,1.04,4,16,160,1.286081801011215e-05,0.2759386605432108
0,7.99,chalky-measure,0.08339,1.01,16,64,40,0.0003512333746209,0.30066567563091073
1,32.2,muffled-headline,0.22995,0.81,4,16,160,0.0003831636814047,0.3527897739877925
0,30.46,red-deliverable,0.05616,1.42,16,64,40,0.0002683032722799,0.4872573783808511
1,23.18,concave-degree,0.19754,0.95,4,16,160,0.0002363729654961,0.3031320147870683
0,12.92,celeste-filet,0.03059,1.0,16,64,40,0.000140582045145,0.2921071689084356
0,24.82,creamy-rabbit,0.02466,1.01,16,64,40,0.000140582045145,0.33048425257452574
2,28.45,drab-chain,0.04039,0.65,8,32,80,0.0002173034767225,0.37122909616741856
1,6.95,one-clutter,0.04802,0.63,4,16,160,0.0003450247038574,0.322115788798484
0,6.98,brown-fennel,0.22233,0.94,16,64,40,1.286081801011215e-05,0.4445495796630898
2,26.37,glass-raclette,0.00185,0.7,8,32,80,0.0004024549084198,0.32504833417956497
0,36.6,congruent-vault,0.00826,1.21,16,64,40,0.0003960244994148,0.282932856874796
0,16.47,forgiving-music,0.06598,0.78,16,64,40,1.286081801011215e-05,0.3562328948118294
0,10.8,salty-limiter,0.00525,1.03,16,64,40,0.0004024549084198,0.35943293149545397
1,9.19,adiabatic-cabriolet,0.2306,1.09,4,16,160,1.286081801011215e-05,0.432331922531383
1,5.86,full-block,0.10618,1.05,4,16,160,4.479112479383887e-05,0.3621721947148931
1,17.32,brass-line,0.11988,0.97,4,16,160,0.0003321638858473,0.502827279872116
1,22.23,edible-swift,0.00102,1.49,4,16,160,0.0004024549084198,0.4420299450920598
2,5.53,adagio-operator,0.10144,0.95,8,32,80,7.029102257250952e-05,0.3368449336267417
2,7.65,candied-cleat,0.00752,0.67,8,32,80,0.0001341516361399,0.3322297498748831
0,29.18,isobaric-colonnade,0.13313,1.12,16,64,40,0.0002428033745012,0.4155114318999779
2,40.06,neat-bed,0.03221,1.28,8,32,80,0.00014701245415,0.4908743398703594
0,23.26,polynomial-terrace,0.09455,1.02,16,64,40,0.0001853731699388,0.37015037524927225
2,13.41,equilateral-haddock,0.01172,1.3,8,32,80,0.00028116409029,0.34869438024901295
2,5.46,eager-app,0.01617,1.22,8,32,80,1.9291227015168225e-05,0.32671200583838617
0,27.1,chamfered-tunnel,0.04589,0.85,16,64,40,0.0002873727610535,0.2443518090548972
1,21.21,chestnut-argument,0.00521,1.2,4,16,160,0.0003895940904097,0.2858060317314759
2,36.75,rank-centroid,0.03517,1.3,8,32,80,1.286081801011215e-05,0.308754703325601
1,26.56,great-range,0.29768,1.01,4,16,160,0.0001980122497074,0.5381464092146441
0,0.0,broad-hand,0.27559,1.01,16,64,40,0.0002299425564911,0.284262825588697
1,8.75,volumetric-ocean,0.04304,0.98,4,16,160,7.029102257250952e-05,0.4338602749348013
1,19.79,distinct-trough,0.03373,0.94,4,16,160,0.0002299425564911,0.5470842773440093
2,18.16,another-printer,0.03806,1.31,8,32,80,0.0003705246016361,0.4454171565291109
1,35.11,chocolaty-costume,0.0475,0.62,4,16,160,0.0003066639880687,0.4171005071832844
1,23.39,brownian-latency,0.25483,1.28,4,16,160,0.000357663783626,0.24559696051209845
0,19.87,cold-elevation,0.08057,1.11,16,64,40,0.0002618728632748,0.5174991093358134
2,10.77,muted-hand,0.14405,1.14,8,32,80,7.67214315775656e-05,0.35226302055696673
